timestamp,sensor_id,temperature,humidity
2025-10-30 21:45:00,S2,22.15,45.96
2025-10-30 21:50:00,S2,22.53,48.83
2025-10-30 21:55:00,S2,22.25,47.28
2025-10-30 22:00:00,S2,22.13,45.08
2025-10-30 22:05:00,S2,22.37,49.96
2025-10-30 22:10:00,S2,22.44,46.18
2025-10-30 22:15:00,S2,22.33,49.83
2025-10-30 22:20:00,S2,22.56,50.87
2025-10-30 22:25:00,S2,22.44,49.07
2025-10-30 22:30:00,S2,22.94,47.55
2025-10-30 22:35:00,S2,22.32,46.34
2025-10-30 22:40:00,S2,22.07,48.81
2025-10-30 22:45:00,S2,21.77,47.82
2025-10-30 22:50:00,S2,22.23,48.3
2025-10-30 22:55:00,S2,21.87,47.94
2025-10-30 23:00:00,S2,22.33,46.83
2025-10-30 23:05:00,S2,22.65,46.22
2025-10-30 23:10:00,S2,22.29,47.52
2025-10-30 23:15:00,S2,22.3,47.27
2025-10-30 23:20:00,S2,23.7,45.22
2025-10-30 23:25:00,S2,23.03,45.82
2025-10-30 23:30:00,S2,22.78,47.23
2025-10-30 23:35:00,S2,22.27,47.55
2025-10-30 23:40:00,S2,23.25,48.67
2025-10-30 23:45:00,S2,22.9,48.1
2025-10-30 23:50:00,S2,21.97,46.5
2025-10-30 23:55:00,S2,22.71,48.14
2025-10-31 00:00:00,S2,22.74,48.45
2025-10-31 00:05:00,S2,22.97,44.95
2025-10-31 00:10:00,S2,22.68,47.76
2025-10-31 00:15:00,S2,22.5,45.33
2025-10-31 00:20:00,S2,22.05,46.53
2025-10-31 00:25:00,S2,22.43,47.0
2025-10-31 00:30:00,S2,23.0,46.33
2025-10-31 00:35:00,S2,23.53,48.49
2025-10-31 00:40:00,S2,21.69,46.9
2025-10-31 00:45:00,S2,22.78,48.14
2025-10-31 00:50:00,S2,22.93,46.58
2025-10-31 00:55:00,S2,22.66,45.7
2025-10-31 01:00:00,S2,22.29,47.09
2025-10-31 01:05:00,S2,21.86,46.86
2025-10-31 01:10:00,S2,22.95,48.32
2025-10-31 01:15:00,S2,21.55,47.21
2025-10-31 01:20:00,S2,22.35,45.52
2025-10-31 01:25:00,S2,23.15,47.77
2025-10-31 01:30:00,S2,21.94,47.91
2025-10-31 01:35:00,S2,21.79,49.71
2025-10-31 01:40:00,S2,22.22,44.37
2025-10-31 01:45:00,S2,22.45,45.77
2025-10-31 01:50:00,S2,22.23,47.68
2025-10-31 01:55:00,S2,22.92,46.13
2025-10-31 02:00:00,S2,22.41,46.68
2025-10-31 02:05:00,S2,22.49,45.12
2025-10-31 02:10:00,S2,23.19,46.14
2025-10-31 02:15:00,S2,22.65,46.56
2025-10-31 02:20:00,S2,22.81,48.57
2025-10-31 02:25:00,S2,22.72,44.9
2025-10-31 02:30:00,S2,22.88,46.1
2025-10-31 02:35:00,S2,22.68,48.24
2025-10-31 02:40:00,S2,23.17,46.82
2025-10-31 02:45:00,S2,22.24,48.07
2025-10-31 02:50:00,S2,23.44,50.04
2025-10-31 02:55:00,S2,22.8,48.27
2025-10-31 03:00:00,S2,22.69,50.07
2025-10-31 03:05:00,S2,22.09,46.91
2025-10-31 03:10:00,S2,22.86,48.1
2025-10-31 03:15:00,S2,22.86,46.73
2025-10-31 03:20:00,S2,22.92,48.34
2025-10-31 03:25:00,S2,22.11,48.37
2025-10-31 03:30:00,S2,23.17,45.41
2025-10-31 03:35:00,S2,22.72,48.55
2025-10-31 03:40:00,S2,21.3,48.09
2025-10-31 03:45:00,S2,22.05,46.54
2025-10-31 03:50:00,S2,22.34,45.56
2025-10-31 03:55:00,S2,22.14,44.43
2025-10-31 04:00:00,S2,23.86,48.4
2025-10-31 04:05:00,S2,23.09,48.11
2025-10-31 04:10:00,S2,23.3,46.84
2025-10-31 04:15:00,S2,22.54,45.22
2025-10-31 04:20:00,S2,22.72,47.73
2025-10-31 04:25:00,S2,22.64,46.4
2025-10-31 04:30:00,S2,22.94,47.87
2025-10-31 04:35:00,S2,21.74,48.38
2025-10-31 04:40:00,S2,22.17,46.5
2025-10-31 04:45:00,S2,23.28,49.46
2025-10-30 08:00:00,S3,22.37,47.29
2025-10-30 08:05:00,S3,22.59,49.39
2025-10-30 08:10:00,S3,22.17,49.19
2025-10-30 08:15:00,S3,22.81,47.96
2025-10-30 08:20:00,S3,23.18,45.39
2025-10-30 08:25:00,S3,22.91,49.06
2025-10-30 08:30:00,S3,22.06,46.19
2025-10-30 08:35:00,S3,22.92,45.48
2025-10-30 08:40:00,S3,23.08,46.2
2025-10-30 08:45:00,S3,23.13,49.81
2025-10-30 08:50:00,S3,21.72,48.19
2025-10-30 08:55:00,S3,23.39,47.99
2025-10-30 09:00:00,S3,23.3,50.24
2025-10-30 09:05:00,S3,23.71,50.98
2025-10-30 09:10:00,S3,23.24,44.61
2025-10-30 09:15:00,S3,22.59,46.85
2025-10-30 09:20:00,S3,23.03,47.21
2025-10-30 09:25:00,S3,23.3,45.18
2025-10-30 09:30:00,S3,23.16,48.77
2025-10-30 09:35:00,S3,22.38,47.76
2025-10-30 09:40:00,S3,22.37,47.48
2025-10-30 09:45:00,S3,23.47,46.66
2025-10-30 09:50:00,S3,22.69,45.98
2025-10-30 09:55:00,S3,22.07,45.6
2025-10-30 10:00:00,S3,22.99,48.79
2025-10-30 10:05:00,S3,22.23,46.98
2025-10-30 10:10:00,S3,23.48,47.22
2025-10-30 10:15:00,S3,22.77,48.44
2025-10-30 10:20:00,S3,23.37,47.57
2025-10-30 10:25:00,S3,22.81,47.68
2025-10-30 10:30:00,S3,22.55,46.67
2025-10-30 10:35:00,S3,22.75,47.31
2025-10-30 10:40:00,S3,22.68,49.43
2025-10-30 10:45:00,S3,23.19,47.36
2025-10-30 10:50:00,S3,22.59,48.9
2025-10-30 10:55:00,S3,23.05,49.04
2025-10-30 11:00:00,S3,22.46,45.19
2025-10-30 11:05:00,S3,23.23,49.76
2025-10-30 11:10:00,S3,23.25,50.29
2025-10-30 11:15:00,S3,22.35,47.54
2025-10-30 11:20:00,S3,23.12,49.95
2025-10-30 11:25:00,S3,23.12,48.91
2025-10-30 11:30:00,S3,22.95,47.49
2025-10-30 11:35:00,S3,22.73,48.07
2025-10-30 11:40:00,S3,22.75,49.35
2025-10-30 11:45:00,S3,22.35,48.82
2025-10-30 11:50:00,S3,23.11,47.45
2025-10-30 11:55:00,S3,23.52,48.56
2025-10-30 12:00:00,S3,23.35,48.63
2025-10-30 12:05:00,S3,23.23,48.07
2025-10-30 12:10:00,S3,23.22,49.06
2025-10-30 12:15:00,S3,23.84,48.76
2025-10-30 12:20:00,S3,23.12,47.38
2025-10-30 12:25:00,S3,22.81,46.9
2025-10-30 12:30:00,S3,22.62,48.03
2025-10-30 12:35:00,S3,24.17,47.99
2025-10-30 12:40:00,S3,22.57,47.8
2025-10-30 12:45:00,S3,22.9,47.63
2025-10-30 12:50:00,S3,22.19,46.27
2025-10-30 12:55:00,S3,22.25,50.14
2025-10-30 13:00:00,S3,22.02,46.08
2025-10-30 13:05:00,S3,23.41,47.64
2025-10-30 13:10:00,S3,22.34,48.81
2025-10-30 13:15:00,S3,22.08,49.04
2025-10-30 13:20:00,S3,22.54,49.94
2025-10-30 13:25:00,S3,23.12,49.5
2025-10-30 13:30:00,S3,23.24,45.65
2025-10-30 13:35:00,S3,23.04,48.67
2025-10-30 13:40:00,S3,22.8,47.02
2025-10-30 13:45:00,S3,22.83,47.73
2025-10-30 13:50:00,S3,22.7,47.86
2025-10-30 13:55:00,S3,23.48,44.92
2025-10-30 14:00:00,S3,23.25,48.07
2025-10-30 14:05:00,S3,23.35,47.74
2025-10-30 14:10:00,S3,22.07,49.88
2025-10-30 14:15:00,S3,23.13,48.43
2025-10-30 14:20:00,S3,23.5,46.46
2025-10-30 14:25:00,S3,24.41,49.19
2025-10-30 14:30:00,S3,22.79,51.9
2025-10-30 14:35:00,S3,23.79,49.74
2025-10-30 14:40:00,S3,23.11,49.32
2025-10-30 14:45:00,S3,22.44,45.81
2025-10-30 14:50:00,S3,22.54,45.53
2025-10-30 14:55:00,S3,23.45,48.74
2025-10-30 15:00:00,S3,24.12,48.29
2025-10-30 15:05:00,S3,23.04,46.55
2025-10-30 15:10:00,S3,22.52,48.48
2025-10-30 15:15:00,S3,22.32,45.0
2025-10-30 15:20:00,S3,22.6,48.47
2025-10-30 15:25:00,S3,23.21,49.42
2025-10-30 15:30:00,S3,23.61,49.87
2025-10-30 15:35:00,S3,22.68,49.73
2025-10-30 15:40:00,S3,23.95,50.0
2025-10-30 15:45:00,S3,23.23,49.33
2025-10-30 15:50:00,S3,22.46,47.2
2025-10-30 15:55:00,S3,23.32,48.97
2025-10-30 16:00:00,S3,22.42,47.52
2025-10-30 16:05:00,S3,21.74,49.81
2025-10-30 16:10:00,S3,24.39,49.33
2025-10-30 16:15:00,S3,23.05,49.95
2025-10-30 16:20:00,S3,22.74,47.86
2025-10-30 16:25:00,S3,22.87,44.62
2025-10-30 16:30:00,S3,23.12,52.36
2025-10-30 16:35:00,S3,23.98,48.71
2025-10-30 16:40:00,S3,21.79,47.33
2025-10-30 16:45:00,S3,23.09,47.74
2025-10-30 16:50:00,S3,22.93,47.4
2025-10-30 16:55:00,S3,23.77,49.68
2025-10-30 17:00:00,S3,22.78,50.12
2025-10-30 17:05:00,S3,23.25,47.91
2025-10-30 17:10:00,S3,23.48,49.41
2025-10-30 17:15:00,S3,23.18,48.04
2025-10-30 17:20:00,S3,22.59,45.63
2025-10-30 17:25:00,S3,23.62,46.6
2025-10-30 17:30:00,S3,22.22,46.34
2025-10-30 17:35:00,S3,22.76,47.79
2025-10-30 17:40:00,S3,22.42,47.18
2025-10-30 17:45:00,S3,22.98,49.33
2025-10-30 17:50:00,S3,22.74,48.38
2025-10-30 17:55:00,S3,23.69,48.48
2025-10-30 18:00:00,S3,23.29,47.3
2025-10-30 18:05:00,S3,23.25,50.46
2025-10-30 18:10:00,S3,22.77,47.75
2025-10-30 18:15:00,S3,22.96,48.56
2025-10-30 18:20:00,S3,23.15,49.8
2025-10-30 18:25:00,S3,22.66,49.39
2025-10-30 18:30:00,S3,22.72,47.67
2025-10-30 18:35:00,S3,22.68,48.49
2025-10-30 18:40:00,S3,22.61,47.97
2025-10-30 18:45:00,S3,22.29,48.39
2025-10-30 18:50:00,S3,22.44,49.77
2025-10-30 18:55:00,S3,22.56,47.01
2025-10-30 19:00:00,S3,22.54,46.56
2025-10-30 19:05:00,S3,23.26,47.47
2025-10-30 19:10:00,S3,23.04,47.6
2025-10-30 19:15:00,S3,22.86,50.13
2025-10-30 19:20:00,S3,22.96,50.18
2025-10-30 19:25:00,S3,21.82,47.37
2025-10-30 19:30:00,S3,23.03,46.62
2025-10-30 19:35:00,S3,22.97,47.97
2025-10-30 19:40:00,S3,23.23,48.45
2025-10-30 19:45:00,S3,22.81,45.55
2025-10-30 19:50:00,S3,23.55,45.8
2025-10-30 19:55:00,S3,23.46,50.46
2025-10-30 20:00:00,S3,22.36,46.22
2025-10-30 20:05:00,S3,23.2,44.05
2025-10-30 20:10:00,S3,22.81,48.4
2025-10-30 20:15:00,S3,23.3,47.63
2025-10-30 20:20:00,S3,23.38,48.14
2025-10-30 20:25:00,S3,23.36,48.72
2025-10-30 20:30:00,S3,23.14,46.18
2025-10-30 20:35:00,S3,23.23,48.45
2025-10-30 20:40:00,S3,22.83,47.64
2025-10-30 20:45:00,S3,22.54,50.05
2025-10-30 20:50:00,S3,22.85,48.56
2025-10-30 20:55:00,S3,22.19,45.12
2025-10-30 21:00:00,S3,22.59,49.06
2025-10-30 21:05:00,S3,23.99,50.17
2025-10-30 21:10:00,S3,22.7,48.0
2025-10-30 21:15:00,S3,23.1,48.25
2025-10-30 21:20:00,S3,22.98,49.73
2025-10-30 21:25:00,S3,22.99,48.85
2025-10-30 21:30:00,S3,22.27,47.42
2025-10-30 21:35:00,S3,23.3,44.42
2025-10-30 21:40:00,S3,22.77,49.73
2025-10-30 21:45:00,S3,23.03,49.75
2025-10-30 21:50:00,S3,23.48,47.65
2025-10-30 21:55:00,S3,23.34,46.92
2025-10-30 22:00:00,S3,22.9,48.08
2025-10-30 22:05:00,S3,23.51,49.17
2025-10-30 22:10:00,S3,22.21,47.3
2025-10-30 22:15:00,S3,22.75,49.59
2025-10-30 22:20:00,S3,22.79,48.21
2025-10-30 22:25:00,S3,22.05,50.53
2025-10-30 22:30:00,S3,22.71,48.88
2025-10-30 22:35:00,S3,23.19,49.45
2025-10-30 22:40:00,S3,22.68,51.48
2025-10-30 22:45:00,S3,23.87,47.32
2025-10-30 22:50:00,S3,23.15,49.19
2025-10-30 22:55:00,S3,23.36,48.44
2025-10-30 23:00:00,S3,22.44,48.35
2025-10-30 23:05:00,S3,22.11,49.77
2025-10-30 23:10:00,S3,22.46,50.51
2025-10-30 23:15:00,S3,23.24,47.99
2025-10-30 23:20:00,S3,22.45,49.04
2025-10-30 23:25:00,S3,22.23,49.08
2025-10-30 23:30:00,S3,23.02,47.75
2025-10-30 23:35:00,S3,23.58,46.52
2025-10-30 23:40:00,S3,22.87,46.65
2025-10-30 23:45:00,S3,22.84,47.1
2025-10-30 23:50:00,S3,22.99,46.95
2025-10-30 23:55:00,S3,22.56,48.52
2025-10-31 00:00:00,S3,22.39,48.07
2025-10-31 00:05:00,S3,22.87,49.5
2025-10-31 00:10:00,S3,23.38,48.53
2025-10-31 00:15:00,S3,21.39,48.94
2025-10-31 00:20:00,S3,23.62,49.66
2025-10-31 00:25:00,S3,23.78,49.62
2025-10-31 00:30:00,S3,23.76,48.7
2025-10-31 00:35:00,S3,23.62,47.7
2025-10-31 00:40:00,S3,22.15,47.36
2025-10-31 00:45:00,S3,22.39,47.64
2025-10-31 00:50:00,S3,23.43,47.37
2025-10-31 00:55:00,S3,23.17,48.81
2025-10-31 01:00:00,S3,22.67,47.26
2025-10-31 01:05:00,S3,24.02,47.04
2025-10-31 01:10:00,S3,22.2,47.67
2025-10-31 01:15:00,S3,22.96,45.96
2025-10-31 01:20:00,S3,22.35,49.35
2025-10-31 01:25:00,S3,22.01,46.79
2025-10-31 01:30:00,S3,23.23,48.45
2025-10-31 01:35:00,S3,22.87,50.6
2025-10-31 01:40:00,S3,22.57,47.9
2025-10-31 01:45:00,S3,22.47,48.65
2025-10-31 01:50:00,S3,23.1,45.64
2025-10-31 01:55:00,S3,22.54,50.05
2025-10-31 02:00:00,S3,23.24,46.76
2025-10-31 02:05:00,S3,21.68,49.64
2025-10-31 02:10:00,S3,22.7,45.05
2025-10-31 02:15:00,S3,22.45,46.68
2025-10-31 02:20:00,S3,23.17,48.58
2025-10-31 02:25:00,S3,22.39,46.57
2025-10-31 02:30:00,S3,22.54,45.85
2025-10-31 02:35:00,S3,22.12,49.86
2025-10-31 02:40:00,S3,22.94,48.9
2025-10-31 02:45:00,S3,22.77,49.86
2025-10-31 02:50:00,S3,22.16,48.36
2025-10-31 02:55:00,S3,22.78,46.06
2025-10-31 03:00:00,S3,21.9,48.35
2025-10-31 03:05:00,S3,23.21,47.31
2025-10-31 03:10:00,S3,23.07,47.91
2025-10-31 03:15:00,S3,22.74,49.53
2025-10-31 03:20:00,S3,22.6,50.89
2025-10-31 03:25:00,S3,23.21,47.68
2025-10-31 03:30:00,S3,22.54,48.47
2025-10-31 03:35:00,S3,22.98,47.81
2025-10-31 03:40:00,S3,23.36,47.45
2025-10-31 03:45:00,S3,23.34,45.75
2025-10-31 03:50:00,S3,22.35,48.82
2025-10-31 03:55:00,S3,22.65,50.22
2025-10-31 04:00:00,S3,22.4,46.08
2025-10-31 04:05:00,S3,23.4,47.87
2025-10-31 04:10:00,S3,22.2,47.78
2025-10-31 04:15:00,S3,22.6,49.57
2025-10-31 04:20:00,S3,23.6,48.34
2025-10-31 04:25:00,S3,22.57,49.0
2025-10-31 04:30:00,S3,23.47,45.79
2025-10-31 04:35:00,S3,22.82,48.21
2025-10-31 04:40:00,S3,22.62,48.15
2025-10-31 04:45:00,S3,23.51,47.93
2025-10-30 08:00:00,S4,22.54,50.28
2025-10-30 08:05:00,S4,23.26,46.73
2025-10-30 08:10:00,S4,22.93,48.71
2025-10-30 08:15:00,S4,23.73,48.44
2025-10-30 08:20:00,S4,22.67,51.01
2025-10-30 08:25:00,S4,22.78,48.34
2025-10-30 08:30:00,S4,22.8,48.14
2025-10-30 08:35:00,S4,22.59,51.92
2025-10-30 08:40:00,S4,22.56,48.75
2025-10-30 08:45:00,S4,23.63,48.34
2025-10-30 08:50:00,S4,22.63,47.67
2025-10-30 08:55:00,S4,22.58,47.77
2025-10-30 09:00:00,S4,23.26,47.8
2025-10-30 09:05:00,S4,23.42,50.05
2025-10-30 09:10:00,S4,23.45,44.7
2025-10-30 09:15:00,S4,23.74,49.78
2025-10-30 09:20:00,S4,23.47,48.07
2025-10-30 09:25:00,S4,22.61,47.14
2025-10-30 09:30:00,S4,23.05,48.2
2025-10-30 09:35:00,S4,22.83,51.36
2025-10-30 09:40:00,S4,23.92,48.69
2025-10-30 09:45:00,S4,23.16,51.7
2025-10-30 09:50:00,S4,22.73,48.49
2025-10-30 09:55:00,S4,23.41,51.42
2025-10-30 10:00:00,S4,23.69,50.16
2025-10-30 10:05:00,S4,23.27,49.41
2025-10-30 10:10:00,S4,22.99,47.88
2025-10-30 10:15:00,S4,23.67,48.15
2025-10-30 10:20:00,S4,23.23,47.63
2025-10-30 10:25:00,S4,23.12,47.81
2025-10-30 10:30:00,S4,23.6,51.38
2025-10-30 10:35:00,S4,22.25,49.79
2025-10-30 10:40:00,S4,22.51,49.51
2025-10-30 10:45:00,S4,23.04,51.25
2025-10-30 10:50:00,S4,23.33,48.7
2025-10-30 10:55:00,S4,23.08,50.19
2025-10-30 11:00:00,S4,22.92,48.29
2025-10-30 11:05:00,S4,23.64,49.67
2025-10-30 11:10:00,S4,23.29,50.44
2025-10-30 11:15:00,S4,23.48,45.58
2025-10-30 11:20:00,S4,23.26,46.32
2025-10-30 11:25:00,S4,23.4,49.06
2025-10-30 11:30:00,S4,23.03,48.72
2025-10-30 11:35:00,S4,23.24,49.17
2025-10-30 11:40:00,S4,23.47,48.58
2025-10-30 11:45:00,S4,22.78,48.99
2025-10-30 11:50:00,S4,23.34,48.53
2025-10-30 11:55:00,S4,23.55,48.24
2025-10-30 12:00:00,S4,23.61,51.13
2025-10-30 12:05:00,S4,23.33,48.09
2025-10-30 12:10:00,S4,22.92,48.73
2025-10-30 12:15:00,S4,23.47,48.71
2025-10-30 12:20:00,S4,23.62,47.55
2025-10-30 12:25:00,S4,23.52,47.82
2025-10-30 12:30:00,S4,22.98,47.64
2025-10-30 12:35:00,S4,21.68,51.25
2025-10-30 12:40:00,S4,22.97,49.17
2025-10-30 12:45:00,S4,23.06,50.77
2025-10-30 12:50:00,S4,23.88,48.07
2025-10-30 12:55:00,S4,23.81,48.38
2025-10-30 13:00:00,S4,23.85,50.55
2025-10-30 13:05:00,S4,23.08,49.92
2025-10-30 13:10:00,S4,22.86,47.51
2025-10-30 13:15:00,S4,23.66,50.01
2025-10-30 13:20:00,S4,22.76,51.34
2025-10-30 13:25:00,S4,21.6,48.03
2025-10-30 13:30:00,S4,24.55,46.54
2025-10-30 13:35:00,S4,22.72,47.16
2025-10-30 13:40:00,S4,23.03,50.04
2025-10-30 13:45:00,S4,23.66,50.78
2025-10-30 13:50:00,S4,24.38,49.7
2025-10-30 13:55:00,S4,22.65,48.44
2025-10-30 14:00:00,S4,23.3,47.76
2025-10-30 14:05:00,S4,22.51,50.2
2025-10-30 14:10:00,S4,22.75,48.86
2025-10-30 14:15:00,S4,24.0,47.83
2025-10-30 14:20:00,S4,22.89,48.49
2025-10-30 14:25:00,S4,23.44,51.22
2025-10-30 14:30:00,S4,22.89,47.35
2025-10-30 14:35:00,S4,22.8,49.3
2025-10-30 14:40:00,S4,23.58,50.68
2025-10-30 14:45:00,S4,23.52,49.95
