timestamp,sensor_id,temperature,humidity
2025-10-30 14:50:00,S4,23.86,50.19
2025-10-30 14:55:00,S4,23.39,50.01
2025-10-30 15:00:00,S4,23.43,49.01
2025-10-30 15:05:00,S4,22.9,49.31
2025-10-30 15:10:00,S4,23.14,51.55
2025-10-30 15:15:00,S4,22.81,48.69
2025-10-30 15:20:00,S4,23.82,50.97
2025-10-30 15:25:00,S4,23.59,48.11
2025-10-30 15:30:00,S4,22.64,46.96
2025-10-30 15:35:00,S4,24.43,47.64
2025-10-30 15:40:00,S4,23.31,49.7
2025-10-30 15:45:00,S4,22.76,49.43
2025-10-30 15:50:00,S4,23.26,48.65
2025-10-30 15:55:00,S4,22.97,50.0
2025-10-30 16:00:00,S4,23.28,49.53
2025-10-30 16:05:00,S4,22.99,49.01
2025-10-30 16:10:00,S4,23.23,51.94
2025-10-30 16:15:00,S4,23.76,50.41
2025-10-30 16:20:00,S4,24.28,49.51
2025-10-30 16:25:00,S4,23.42,49.83
2025-10-30 16:30:00,S4,23.38,48.47
2025-10-30 16:35:00,S4,23.43,48.6
2025-10-30 16:40:00,S4,23.86,48.68
2025-10-30 16:45:00,S4,22.5,44.97
2025-10-30 16:50:00,S4,22.64,48.64
2025-10-30 16:55:00,S4,22.73,49.09
2025-10-30 17:00:00,S4,23.24,49.64
2025-10-30 17:05:00,S4,23.69,49.67
2025-10-30 17:10:00,S4,22.21,50.02
2025-10-30 17:15:00,S4,22.93,46.59
2025-10-30 17:20:00,S4,23.5,50.03
2025-10-30 17:25:00,S4,23.2,46.86
2025-10-30 17:30:00,S4,22.31,51.61
2025-10-30 17:35:00,S4,23.83,50.36
2025-10-30 17:40:00,S4,23.67,46.85
2025-10-30 17:45:00,S4,22.77,49.48
2025-10-30 17:50:00,S4,22.99,48.68
2025-10-30 17:55:00,S4,23.15,50.42
2025-10-30 18:00:00,S4,23.98,48.54
2025-10-30 18:05:00,S4,23.04,46.32
2025-10-30 18:10:00,S4,23.45,49.31
2025-10-30 18:15:00,S4,23.56,48.81
2025-10-30 18:20:00,S4,23.15,49.95
2025-10-30 18:25:00,S4,22.95,49.41
2025-10-30 18:30:00,S4,23.74,48.96
2025-10-30 18:35:00,S4,23.63,49.93
2025-10-30 18:40:00,S4,23.71,50.3
2025-10-30 18:45:00,S4,23.81,47.48
2025-10-30 18:50:00,S4,23.84,50.05
2025-10-30 18:55:00,S4,23.75,53.25
2025-10-30 19:00:00,S4,23.1,49.0
2025-10-30 19:05:00,S4,22.91,49.38
2025-10-30 19:10:00,S4,22.95,46.68
2025-10-30 19:15:00,S4,23.69,50.53
2025-10-30 19:20:00,S4,23.53,49.13
2025-10-30 19:25:00,S4,23.06,48.53
2025-10-30 19:30:00,S4,23.46,49.88
2025-10-30 19:35:00,S4,22.68,52.11
2025-10-30 19:40:00,S4,23.09,46.8
2025-10-30 19:45:00,S4,23.62,51.75
2025-10-30 19:50:00,S4,22.37,47.86
2025-10-30 19:55:00,S4,23.25,48.91
2025-10-30 20:00:00,S4,22.6,48.72
2025-10-30 20:05:00,S4,23.19,47.81
2025-10-30 20:10:00,S4,23.57,49.46
2025-10-30 20:15:00,S4,23.78,48.73
2025-10-30 20:20:00,S4,21.87,50.13
2025-10-30 20:25:00,S4,22.92,46.43
2025-10-30 20:30:00,S4,23.5,49.54
2025-10-30 20:35:00,S4,22.53,49.48
2025-10-30 20:40:00,S4,22.93,49.0
2025-10-30 20:45:00,S4,22.57,51.09
2025-10-30 20:50:00,S4,23.74,49.35
2025-10-30 20:55:00,S4,22.77,51.17
2025-10-30 21:00:00,S4,23.69,47.39
2025-10-30 21:05:00,S4,23.38,50.75
2025-10-30 21:10:00,S4,23.11,48.11
2025-10-30 21:15:00,S4,24.14,51.6
2025-10-30 21:20:00,S4,23.69,48.01
2025-10-30 21:25:00,S4,23.63,47.18
2025-10-30 21:30:00,S4,23.04,46.16
2025-10-30 21:35:00,S4,22.83,51.16
2025-10-30 21:40:00,S4,24.08,48.26
2025-10-30 21:45:00,S4,23.07,50.18
2025-10-30 21:50:00,S4,23.21,50.6
2025-10-30 21:55:00,S4,23.25,47.67
2025-10-30 22:00:00,S4,24.0,47.91
2025-10-30 22:05:00,S4,24.33,50.08
2025-10-30 22:10:00,S4,23.14,49.32
2025-10-30 22:15:00,S4,23.18,48.7
2025-10-30 22:20:00,S4,23.57,49.75
2025-10-30 22:25:00,S4,23.83,47.61
2025-10-30 22:30:00,S4,23.4,48.68
2025-10-30 22:35:00,S4,22.52,48.18
2025-10-30 22:40:00,S4,22.98,48.47
2025-10-30 22:45:00,S4,22.26,43.63
2025-10-30 22:50:00,S4,23.26,48.52
2025-10-30 22:55:00,S4,21.92,47.46
2025-10-30 23:00:00,S4,22.75,47.84
2025-10-30 23:05:00,S4,22.21,50.39
2025-10-30 23:10:00,S4,23.32,47.75
2025-10-30 23:15:00,S4,23.25,48.34
2025-10-30 23:20:00,S4,23.21,50.12
2025-10-30 23:25:00,S4,23.56,49.51
2025-10-30 23:30:00,S4,23.03,48.59
2025-10-30 23:35:00,S4,22.61,50.43
2025-10-30 23:40:00,S4,23.47,48.29
2025-10-30 23:45:00,S4,23.25,48.36
2025-10-30 23:50:00,S4,22.89,49.47
2025-10-30 23:55:00,S4,23.3,49.58
2025-10-31 00:00:00,S4,23.22,47.25
2025-10-31 00:05:00,S4,22.84,48.8
2025-10-31 00:10:00,S4,23.17,47.29
2025-10-31 00:15:00,S4,23.17,51.15
2025-10-31 00:20:00,S4,22.28,49.48
2025-10-31 00:25:00,S4,23.63,44.86
2025-10-31 00:30:00,S4,23.03,49.67
2025-10-31 00:35:00,S4,22.92,48.03
2025-10-31 00:40:00,S4,22.38,48.24
2025-10-31 00:45:00,S4,22.1,47.87
2025-10-31 00:50:00,S4,23.02,48.84
2025-10-31 00:55:00,S4,22.77,51.57
2025-10-31 01:00:00,S4,23.09,50.08
2025-10-31 01:05:00,S4,22.76,48.57
2025-10-31 01:10:00,S4,23.78,49.38
2025-10-31 01:15:00,S4,22.58,48.07
2025-10-31 01:20:00,S4,23.28,46.48
2025-10-31 01:25:00,S4,23.95,52.14
2025-10-31 01:30:00,S4,23.46,48.0
2025-10-31 01:35:00,S4,24.38,49.16
2025-10-31 01:40:00,S4,23.16,46.1
2025-10-31 01:45:00,S4,24.03,46.3
2025-10-31 01:50:00,S4,23.05,48.18
2025-10-31 01:55:00,S4,23.65,46.79
2025-10-31 02:00:00,S4,23.56,48.56
2025-10-31 02:05:00,S4,22.86,46.19
2025-10-31 02:10:00,S4,23.47,51.09
2025-10-31 02:15:00,S4,23.05,48.38
2025-10-31 02:20:00,S4,23.29,48.55
2025-10-31 02:25:00,S4,23.6,48.6
2025-10-31 02:30:00,S4,23.04,48.3
2025-10-31 02:35:00,S4,22.99,49.1
2025-10-31 02:40:00,S4,23.33,49.66
2025-10-31 02:45:00,S4,23.55,47.03
2025-10-31 02:50:00,S4,22.92,49.5
2025-10-31 02:55:00,S4,23.7,51.82
2025-10-31 03:00:00,S4,24.78,48.73
2025-10-31 03:05:00,S4,23.08,48.18
2025-10-31 03:10:00,S4,23.55,47.03
2025-10-31 03:15:00,S4,22.25,48.43
2025-10-31 03:20:00,S4,23.58,49.45
2025-10-31 03:25:00,S4,23.25,50.61
2025-10-31 03:30:00,S4,23.42,47.57
2025-10-31 03:35:00,S4,22.83,47.82
2025-10-31 03:40:00,S4,23.07,49.4
2025-10-31 03:45:00,S4,22.82,49.2
2025-10-31 03:50:00,S4,22.75,50.07
2025-10-31 03:55:00,S4,23.89,50.99
2025-10-31 04:00:00,S4,23.19,47.35
2025-10-31 04:05:00,S4,22.97,50.06
2025-10-31 04:10:00,S4,23.61,45.73
2025-10-31 04:15:00,S4,23.61,50.45
2025-10-31 04:20:00,S4,24.0,46.46
2025-10-31 04:25:00,S4,24.18,48.72
2025-10-31 04:30:00,S4,22.89,47.5
2025-10-31 04:35:00,S4,23.63,49.43
2025-10-31 04:40:00,S4,23.61,50.26
2025-10-31 04:45:00,S4,22.95,51.66
2025-10-30 08:00:00,S5,23.91,49.45
2025-10-30 08:05:00,S5,23.91,51.42
2025-10-30 08:10:00,S5,23.28,47.39
2025-10-30 08:15:00,S5,23.49,49.58
2025-10-30 08:20:00,S5,24.25,50.75
2025-10-30 08:25:00,S5,23.28,50.95
2025-10-30 08:30:00,S5,23.76,49.16
2025-10-30 08:35:00,S5,23.84,48.39
2025-10-30 08:40:00,S5,22.9,53.03
2025-10-30 08:45:00,S5,23.92,49.82
2025-10-30 08:50:00,S5,24.34,48.91
2025-10-30 08:55:00,S5,23.8,51.15
2025-10-30 09:00:00,S5,24.07,49.19
2025-10-30 09:05:00,S5,23.31,48.63
2025-10-30 09:10:00,S5,22.88,49.74
2025-10-30 09:15:00,S5,23.15,53.39
2025-10-30 09:20:00,S5,23.47,52.49
2025-10-30 09:25:00,S5,23.91,49.82
2025-10-30 09:30:00,S5,23.43,50.49
2025-10-30 09:35:00,S5,23.03,49.64
2025-10-30 09:40:00,S5,23.37,49.56
2025-10-30 09:45:00,S5,23.33,50.09
2025-10-30 09:50:00,S5,23.43,51.19
2025-10-30 09:55:00,S5,23.8,49.55
2025-10-30 10:00:00,S5,23.94,50.72
2025-10-30 10:05:00,S5,23.39,50.66
2025-10-30 10:10:00,S5,23.6,50.13
2025-10-30 10:15:00,S5,23.53,49.91
2025-10-30 10:20:00,S5,24.45,50.92
2025-10-30 10:25:00,S5,24.33,50.03
2025-10-30 10:30:00,S5,24.56,53.51
2025-10-30 10:35:00,S5,23.7,49.59
2025-10-30 10:40:00,S5,23.89,49.89
2025-10-30 10:45:00,S5,22.92,49.87
2025-10-30 10:50:00,S5,22.74,48.59
2025-10-30 10:55:00,S5,24.4,50.39
2025-10-30 11:00:00,S5,23.43,52.1
2025-10-30 11:05:00,S5,23.72,52.09
2025-10-30 11:10:00,S5,23.62,49.59
2025-10-30 11:15:00,S5,23.1,46.8
2025-10-30 11:20:00,S5,23.09,48.71
2025-10-30 11:25:00,S5,23.99,49.85
2025-10-30 11:30:00,S5,23.05,52.66
2025-10-30 11:35:00,S5,23.44,50.21
2025-10-30 11:40:00,S5,23.45,49.89
2025-10-30 11:45:00,S5,24.47,50.33
2025-10-30 11:50:00,S5,23.66,50.1
2025-10-30 11:55:00,S5,23.61,50.39
2025-10-30 12:00:00,S5,23.41,48.84
2025-10-30 12:05:00,S5,24.29,50.87
2025-10-30 12:10:00,S5,23.93,47.47
2025-10-30 12:15:00,S5,23.38,48.53
2025-10-30 12:20:00,S5,23.22,51.5
2025-10-30 12:25:00,S5,23.98,47.85
2025-10-30 12:30:00,S5,22.86,52.02
2025-10-30 12:35:00,S5,23.69,48.04
2025-10-30 12:40:00,S5,23.01,49.46
2025-10-30 12:45:00,S5,23.38,51.7
2025-10-30 12:50:00,S5,23.57,51.61
2025-10-30 12:55:00,S5,23.33,51.84
2025-10-30 13:00:00,S5,24.18,50.4
2025-10-30 13:05:00,S5,23.1,48.58
2025-10-30 13:10:00,S5,23.8,50.21
2025-10-30 13:15:00,S5,23.62,48.34
2025-10-30 13:20:00,S5,23.19,50.81
2025-10-30 13:25:00,S5,23.38,50.11
2025-10-30 13:30:00,S5,24.0,48.6
2025-10-30 13:35:00,S5,23.61,48.03
2025-10-30 13:40:00,S5,22.79,50.69
2025-10-30 13:45:00,S5,24.06,47.78
2025-10-30 13:50:00,S5,23.21,50.69
2025-10-30 13:55:00,S5,23.16,48.09
2025-10-30 14:00:00,S5,23.86,48.87
2025-10-30 14:05:00,S5,24.02,51.02
2025-10-30 14:10:00,S5,23.49,50.01
2025-10-30 14:15:00,S5,23.45,48.76
2025-10-30 14:20:00,S5,23.38,45.87
2025-10-30 14:25:00,S5,24.55,49.68
2025-10-30 14:30:00,S5,22.39,48.74
2025-10-30 14:35:00,S5,22.93,48.17
2025-10-30 14:40:00,S5,23.86,50.59
2025-10-30 14:45:00,S5,22.67,47.36
2025-10-30 14:50:00,S5,23.09,51.07
2025-10-30 14:55:00,S5,24.27,47.58
2025-10-30 15:00:00,S5,23.05,48.84
2025-10-30 15:05:00,S5,23.29,50.48
2025-10-30 15:10:00,S5,23.99,49.61
2025-10-30 15:15:00,S5,22.44,49.31
2025-10-30 15:20:00,S5,22.85,50.51
2025-10-30 15:25:00,S5,23.15,52.14
2025-10-30 15:30:00,S5,22.86,48.85
2025-10-30 15:35:00,S5,23.36,49.63
2025-10-30 15:40:00,S5,24.04,49.02
2025-10-30 15:45:00,S5,24.05,49.43
2025-10-30 15:50:00,S5,22.97,50.82
2025-10-30 15:55:00,S5,23.75,51.85
2025-10-30 16:00:00,S5,23.66,50.92
2025-10-30 16:05:00,S5,23.79,51.92
2025-10-30 16:10:00,S5,23.29,51.09
2025-10-30 16:15:00,S5,23.86,50.04
2025-10-30 16:20:00,S5,22.77,50.56
2025-10-30 16:25:00,S5,24.46,51.53
2025-10-30 16:30:00,S5,23.31,52.07
2025-10-30 16:35:00,S5,23.64,50.33
2025-10-30 16:40:00,S5,22.78,51.61
2025-10-30 16:45:00,S5,22.58,50.12
2025-10-30 16:50:00,S5,23.35,48.9
2025-10-30 16:55:00,S5,23.41,46.21
2025-10-30 17:00:00,S5,23.99,48.97
2025-10-30 17:05:00,S5,23.59,51.19
2025-10-30 17:10:00,S5,24.28,51.46
2025-10-30 17:15:00,S5,23.47,49.07
2025-10-30 17:20:00,S5,23.69,50.88
2025-10-30 17:25:00,S5,23.03,49.23
2025-10-30 17:30:00,S5,23.24,52.01
2025-10-30 17:35:00,S5,23.01,51.38
2025-10-30 17:40:00,S5,22.25,48.41
2025-10-30 17:45:00,S5,23.55,50.26
2025-10-30 17:50:00,S5,24.0,52.47
2025-10-30 17:55:00,S5,23.97,49.11
2025-10-30 18:00:00,S5,24.75,49.17
2025-10-30 18:05:00,S5,23.03,51.36
2025-10-30 18:10:00,S5,23.43,49.54
2025-10-30 18:15:00,S5,23.43,49.54
2025-10-30 18:20:00,S5,23.09,55.43
2025-10-30 18:25:00,S5,23.71,49.08
2025-10-30 18:30:00,S5,23.5,50.12
2025-10-30 18:35:00,S5,24.09,48.94
2025-10-30 18:40:00,S5,22.45,49.72
2025-10-30 18:45:00,S5,22.65,50.99
2025-10-30 18:50:00,S5,22.7,49.69
2025-10-30 18:55:00,S5,23.59,48.07
2025-10-30 19:00:00,S5,22.99,47.34
2025-10-30 19:05:00,S5,23.39,51.28
2025-10-30 19:10:00,S5,23.22,47.02
2025-10-30 19:15:00,S5,23.44,48.22
2025-10-30 19:20:00,S5,24.07,49.84
2025-10-30 19:25:00,S5,23.52,48.76
2025-10-30 19:30:00,S5,23.24,50.05
2025-10-30 19:35:00,S5,23.39,49.19
2025-10-30 19:40:00,S5,23.79,52.04
2025-10-30 19:45:00,S5,22.92,51.1
2025-10-30 19:50:00,S5,23.51,47.95
2025-10-30 19:55:00,S5,23.08,52.37
2025-10-30 20:00:00,S5,22.8,49.97
2025-10-30 20:05:00,S5,23.57,48.5
2025-10-30 20:10:00,S5,24.14,52.91
2025-10-30 20:15:00,S5,22.97,49.0
2025-10-30 20:20:00,S5,23.77,49.99
2025-10-30 20:25:00,S5,23.25,49.9
2025-10-30 20:30:00,S5,23.29,47.03
2025-10-30 20:35:00,S5,23.98,48.1
2025-10-30 20:40:00,S5,23.03,51.31
2025-10-30 20:45:00,S5,23.68,49.25
2025-10-30 20:50:00,S5,24.48,51.31
2025-10-30 20:55:00,S5,22.76,50.15
2025-10-30 21:00:00,S5,23.51,48.5
2025-10-30 21:05:00,S5,22.95,49.85
2025-10-30 21:10:00,S5,23.42,48.89
2025-10-30 21:15:00,S5,22.89,47.56
2025-10-30 21:20:00,S5,23.54,47.12
2025-10-30 21:25:00,S5,23.3,51.73
2025-10-30 21:30:00,S5,23.73,51.14
2025-10-30 21:35:00,S5,23.06,49.72
2025-10-30 21:40:00,S5,23.46,50.85
2025-10-30 21:45:00,S5,23.28,52.03
2025-10-30 21:50:00,S5,23.11,52.18
2025-10-30 21:55:00,S5,23.89,50.1
2025-10-30 22:00:00,S5,23.97,48.52
2025-10-30 22:05:00,S5,23.34,49.89
2025-10-30 22:10:00,S5,22.96,49.81
2025-10-30 22:15:00,S5,23.34,53.67
2025-10-30 22:20:00,S5,23.02,49.17
2025-10-30 22:25:00,S5,23.83,48.65
2025-10-30 22:30:00,S5,22.75,49.22
2025-10-30 22:35:00,S5,24.03,50.12
2025-10-30 22:40:00,S5,23.81,48.04
2025-10-30 22:45:00,S5,23.8,52.18
2025-10-30 22:50:00,S5,23.13,49.36
2025-10-30 22:55:00,S5,23.96,50.83
2025-10-30 23:00:00,S5,23.0,49.79
2025-10-30 23:05:00,S5,23.91,49.64
2025-10-30 23:10:00,S5,23.24,46.54
2025-10-30 23:15:00,S5,23.73,46.81
2025-10-30 23:20:00,S5,23.79,48.19
2025-10-30 23:25:00,S5,23.18,49.96
2025-10-30 23:30:00,S5,23.4,52.79
2025-10-30 23:35:00,S5,24.12,48.76
2025-10-30 23:40:00,S5,22.99,52.2
2025-10-30 23:45:00,S5,23.2,50.95
2025-10-30 23:50:00,S5,22.68,50.01
2025-10-30 23:55:00,S5,22.93,49.78
2025-10-31 00:00:00,S5,22.69,50.23
2025-10-31 00:05:00,S5,22.32,50.08
2025-10-31 00:10:00,S5,23.5,49.13
2025-10-31 00:15:00,S5,24.01,51.23
2025-10-31 00:20:00,S5,23.43,50.42
2025-10-31 00:25:00,S5,23.0,51.42
2025-10-31 00:30:00,S5,23.97,51.84
2025-10-31 00:35:00,S5,22.93,49.49
2025-10-31 00:40:00,S5,23.3,52.04
2025-10-31 00:45:00,S5,23.36,48.83
2025-10-31 00:50:00,S5,22.59,49.56
2025-10-31 00:55:00,S5,23.57,50.82
2025-10-31 01:00:00,S5,23.31,49.11
2025-10-31 01:05:00,S5,23.23,49.41
2025-10-31 01:10:00,S5,23.39,49.88
2025-10-31 01:15:00,S5,23.33,50.46
2025-10-31 01:20:00,S5,23.03,50.95
2025-10-31 01:25:00,S5,23.39,49.57
2025-10-31 01:30:00,S5,23.06,51.35
2025-10-31 01:35:00,S5,22.81,50.97
2025-10-31 01:40:00,S5,23.99,51.41
2025-10-31 01:45:00,S5,23.53,51.45
2025-10-31 01:50:00,S5,23.99,50.65
2025-10-31 01:55:00,S5,22.65,51.05
2025-10-31 02:00:00,S5,23.95,47.61
2025-10-31 02:05:00,S5,23.1,51.89
2025-10-31 02:10:00,S5,23.67,50.84
2025-10-31 02:15:00,S5,23.11,52.87
2025-10-31 02:20:00,S5,22.56,47.48
2025-10-31 02:25:00,S5,23.6,48.22
2025-10-31 02:30:00,S5,23.63,48.2
2025-10-31 02:35:00,S5,23.44,52.32
2025-10-31 02:40:00,S5,23.67,50.59
2025-10-31 02:45:00,S5,23.17,51.16
2025-10-31 02:50:00,S5,23.53,49.84
2025-10-31 02:55:00,S5,23.08,50.31
2025-10-31 03:00:00,S5,24.02,47.13
2025-10-31 03:05:00,S5,22.92,47.38
2025-10-31 03:10:00,S5,23.33,46.22
2025-10-31 03:15:00,S5,23.46,49.29
2025-10-31 03:20:00,S5,23.24,51.39
2025-10-31 03:25:00,S5,23.8,51.75
2025-10-31 03:30:00,S5,23.17,51.05
2025-10-31 03:35:00,S5,22.75,50.25
2025-10-31 03:40:00,S5,23.19,47.84
2025-10-31 03:45:00,S5,23.21,50.13
2025-10-31 03:50:00,S5,24.37,49.75
2025-10-31 03:55:00,S5,22.43,50.45
2025-10-31 04:00:00,S5,23.3,50.45
2025-10-31 04:05:00,S5,23.68,50.98
2025-10-31 04:10:00,S5,22.98,49.89
2025-10-31 04:15:00,S5,23.23,48.69
2025-10-31 04:20:00,S5,23.28,49.64
2025-10-31 04:25:00,S5,23.77,48.94
2025-10-31 04:30:00,S5,23.65,49.85
2025-10-31 04:35:00,S5,23.22,48.78
2025-10-31 04:40:00,S5,23.4,50.39
2025-10-31 04:45:00,S5,23.91,47.91
